breach,sync_frame,participant_id,date,condition,pedestrian_gender,x,y,rts_x,rts_y,rts_distance_to_wall_middle,rts_orients_away,rts_distance_to_obstructing_actor
0,5476,30,2023-05-25,Humans,Woman,600.05908203125,753.255249023438,593.809367976884,724.952668578788,855.379589720131,0,813.520120486782
0,5477,30,2023-05-25,Humans,Woman,595.489013671875,743.189514160156,592.633344470063,719.801988278789,850.516727380778,0,808.473069425228
0,5478,30,2023-05-25,Humans,Woman,593.634033203125,738.47119140625,591.421426949725,714.677856341203,845.659226130799,0,803.433926598848
0,5479,30,2023-05-25,Humans,Woman,590.474365234375,732.085021972656,590.172171575955,709.582805299792,840.808038954407,0,798.403950901684
0,5480,30,2023-05-25,Humans,Woman,590.130798339844,726.823608398438,588.884388275851,704.519378444686,835.964254528462,0,793.38452287411
0,5481,30,2023-05-25,Humans,Woman,588.88916015625,723.164123535156,587.557132766681,699.490107500002,831.12907763409,0,788.377124322194
0,5482,30,2023-05-25,Humans,Woman,587.760314941406,719.69677734375,586.18970805978,694.49746864486,826.303797927194,0,783.383304157482
0,5483,30,2023-05-25,Humans,Woman,587.118225097656,716.65576171875,584.781673132636,689.543823788427,821.4897515212,0,778.404635419374
0,5484,30,2023-05-25,Humans,Woman,587.678161621094,719.770874023438,583.332855702577,684.631352146551,816.688277763572,0,773.44266635705
0,5485,30,2023-05-25,Humans,Woman,588.915405273438,722.837097167969,581.843366279634,679.761979044312,811.900675118752,0,768.498870094618
0,5486,30,2023-05-25,Humans,Woman,589.644165039063,724.273498535156,580.313610113307,674.93731319249,807.128163055989,0,763.574600729693
0,5487,30,2023-05-25,Humans,Woman,587.533081054688,722.933288574219,578.744292915932,670.158604474376,802.371856864454,0,758.671063903906
0,5488,30,2023-05-25,Humans,Woman,584.281860351563,718.553100585938,577.136416692874,665.426727922954,797.632757376282,0,753.789304576056
0,5489,30,2023-05-25,Humans,Woman,581.8056640625,715.446472167969,575.491263678183,660.742194118757,792.911754193924,0,748.93021089733
0,5490,30,2023-05-25,Humans,Woman,578.313537597656,701.852478027344,573.810368776804,656.105183829241,788.20964058484,0,744.094532300912
0,5491,30,2023-05-25,Humans,Woman,574.734802246094,690.572326660156,572.095482416246,651.515600900235,783.527136173895,0,739.282907508017
0,5492,30,2023-05-25,Humans,Woman,572.820068359375,686.349609375,570.348526731264,646.973134385609,778.864911910108,0,734.495896191887
0,5493,30,2023-05-25,Humans,Woman,569.371704101563,672.684387207031,568.571549661985,642.477318436291,774.223610992425,0,729.734006902718
0,5494,30,2023-05-25,Humans,Woman,567.350219726563,668.748901367188,566.766680670806,638.027578832622,769.603859346126,0,724.997713809373
0,5495,30,2023-05-25,Humans,Woman,565.358215332031,664.505126953125,564.936090606916,633.623261897841,765.006264040514,0,720.287460104001
0,5496,30,2023-05-25,Humans,Woman,561.836059570313,656.432434082031,563.08195897146,629.263645585878,760.431401719874,0,715.603649765654
0,5497,30,2023-05-25,Humans,Woman,559.4677734375,649.20654296875,561.206450124027,624.947930328666,755.879796339478,0,710.946626600746
0,5498,30,2023-05-25,Humans,Woman,556.147583007813,640.913818359375,559.3116993354,620.675203339302,751.351882065011,0,706.316635833316
0,5499,30,2023-05-25,Humans,Woman,556.528747558594,641.485107421875,557.399810478461,616.44437329822,746.8479503105,0,701.713766734374
0,5500,30,2023-05-25,Humans,Woman,556.977722167969,642.222473144531,555.472865217524,612.25408321202,742.368087206409,0,697.137882975517
0,5501,30,2023-05-25,Humans,Woman,557.476806640625,642.424438476563,553.532940089729,608.102616893296,737.912111538482,0,692.588552005577
0,5502,30,2023-05-25,Humans,Woman,557.928100585938,642.497009277344,551.582124884938,603.98781839294,733.479524213871,0,688.064986378444
0,5503,30,2023-05-25,Humans,Woman,557.104858398438,639.398742675781,549.622535798977,599.907043399356,729.069479920552,0,683.566009638595
0,5504,30,2023-05-25,Humans,Woman,554.284973144531,633.276306152344,547.656318447702,595.857157601331,724.680789360273,0,679.090056754569
0,5505,30,2023-05-25,Humans,Woman,550.236694335938,622.939270019531,545.68563774118,591.834585449154,720.311952520568,0,674.635210276911
0,5506,30,2023-05-25,Humans,Woman,547.148986816406,613.416564941406,543.71265470449,587.835399227989,715.961214856929,0,670.199263598003
0,5507,30,2023-05-25,Humans,Woman,543.158386230469,602.616516113281,541.739493056354,583.855433093156,711.626635963158,0,665.779799732001
0,5508,30,2023-05-25,Humans,Woman,540.819702148438,594.94091796875,539.768200333512,579.890405808079,707.306160968372,0,661.374274370598
0,5509,30,2023-05-25,Humans,Woman,538.935119628906,591.866455078125,537.800709498317,575.936040163326,702.997689035596,0,656.980096214522
0,5510,30,2023-05-25,Humans,Woman,535.966735839844,586.80712890625,535.838806869532,571.988168537174,698.699134522696,0,652.594698813121
0,5511,30,2023-05-25,Humans,Woman,533.567932128906,579.458435058594,533.88411031582,568.042811561431,694.408473324095,0,648.215595046818
0,5512,30,2023-05-25,Humans,Woman,531.411804199219,570.301879882813,531.938059265549,564.096220836883,690.123768577172,0,643.840407507211
0,5513,30,2023-05-25,Humans,Woman,529.713989257813,561.639526367188,530.001916059284,560.144886452215,685.843176270389,0,639.466875250944
0,5514,30,2023-05-25,Humans,Woman,528.078125,559.145141601563,528.07677607798,556.185520041837,681.564937650077,0,635.092844704303
0,5515,30,2023-05-25,Humans,Woman,529.185913085938,562.634460449219,526.16358351765,552.215027968995,677.287367846235,0,630.71625541024
0,5516,30,2023-05-25,Humans,Woman,529.326354980469,561.091735839844,524.263150129782,548.230489098916,673.008850211775,0,626.335131400955
0,5517,30,2023-05-25,Humans,Woman,528.904052734375,560.036682128906,522.376173664499,544.229150231451,668.727844297291,0,621.947587435935
0,5518,30,2023-05-25,Humans,Woman,525.291625976563,554.431457519531,520.503252169043,540.20844654315,664.442910483464,0,617.551854148711
0,5519,30,2023-05-25,Humans,Woman,524.735717773438,554.566162109375,518.644891183041,536.166050657953,660.152751889941,0,613.146323422655
0,5520,30,2023-05-25,Humans,Woman,520.746520996094,543.824584960938,516.801503296811,532.099949332309,655.856272106642,0,608.729612674486
0,5521,30,2023-05-25,Humans,Woman,518.940490722656,532.6533203125,514.973401494068,528.008533790996,651.552638641227,0,604.300636873648
0,5522,30,2023-05-25,Humans,Woman,516.414489746094,520.528381347656,513.160788242768,523.890683732954,647.241337855179,0,599.858672412532
0,5523,30,2023-05-25,Humans,Woman,514.241760253906,511.807861328125,511.363742740077,519.745831340446,642.922212447915,0,595.403402574683
0,5524,30,2023-05-25,Humans,Woman,512.000183105469,504.47412109375,509.582208437172,515.57399823291,638.595477556588,0,590.934939826919
0,5525,30,2023-05-25,Humans,Woman,509.818634033203,501.167144775391,507.815983098573,511.375800862195,634.26171369268,0,586.453822450809
0,5526,30,2023-05-25,Humans,Woman,508.195861816406,497.791198730469,506.064714039913,507.152421797895,629.921836596283,0,581.96098495903
0,5527,30,2023-05-25,Humans,Woman,504.443908691406,487.818511962891,504.327899905893,502.905547482555,625.577045736954,0,577.457703743431
0,5528,30,2023-05-25,Humans,Woman,502.987976074219,482.554504394531,502.604898213717,498.637273908838,621.228752521749,0,572.945519017878
0,5529,30,2023-05-25,Humans,Woman,502.9677734375,481.987915039063,500.89493762218,494.349984454903,616.878491224979,0,568.426136329379
0,5530,30,2023-05-25,Humans,Woman,502.123352050781,479.406616210938,499.197134187824,490.046209985076,612.527820239151,0,563.90131597067
0,5531,30,2023-05-25,Humans,Woman,500.337615966797,474.555633544922,497.510509203347,485.728487823958,608.178224891746,0,559.372763057895
0,5532,30,2023-05-25,Humans,Woman,499.336975097656,472.264984130859,495.834005093024,481.399240501755,603.831035271347,0,554.84203383185
0,5533,30,2023-05-25,Humans,Woman,497.753997802734,467.139709472656,494.166496740181,477.060685582776,599.48736560812,0,550.310466066239
0,5534,30,2023-05-25,Humans,Woman,497.044464111328,463.274810791016,492.50679767777,472.714774762912,595.148073142189,0,545.77913157929
0,5535,30,2023-05-25,Humans,Woman,492.791809082031,452.632171630859,490.853661586667,468.36316047529,590.813735099908,0,541.24880942611
0,5536,30,2023-05-25,Humans,Woman,491.202362060547,443.855987548828,489.205779248382,464.007191717227,586.484644748933,0,536.719981038317
0,5537,30,2023-05-25,Humans,Woman,486.07177734375,432.231994628906,487.561772499037,459.647932396111,582.160822192347,0,532.1928423789
0,5538,30,2023-05-25,Humans,Woman,484.312438964844,426.704010009766,485.920189213522,455.286188810694,577.842032443321,0,527.667324137453
0,5539,30,2023-05-25,Humans,Woman,483.138641357422,422.445831298828,484.279504072833,450.922539600607,573.527808999349,0,523.143117096978
0,5540,30,2023-05-25,Humans,Woman,482.078979492188,414.129119873047,482.638129063451,446.557364386095,569.217482885913,0,518.619701849076
0,5541,30,2023-05-25,Humans,Woman,482.272888183594,410.806610107422,480.994435477803,442.190862911533,564.910212578329,0,514.096377271334
0,5542,30,2023-05-25,Humans,Woman,482.144195556641,403.701751708984,479.346786595208,437.823055455722,560.605007852684,0,509.572279954097
0,5543,30,2023-05-25,Humans,Woman,480.575347900391,401.247497558594,477.69357750553,433.453765833968,556.300746545465,0,505.046393935841
0,5544,30,2023-05-25,Humans,Woman,480.323394775391,400.732604980469,476.033276791981,429.082598146546,551.996189011409,0,500.51755707335
0,5545,30,2023-05-25,Humans,Woman,480.788330078125,400.547515869141,474.364466172569,424.708915024632,547.689993299933,0,495.984468211611
0,5546,30,2023-05-25,Humans,Woman,481.528228759766,399.874389648438,472.685875462553,420.331826785421,543.380735928069,0,491.445701261583
0,5547,30,2023-05-25,Humans,Woman,480.416381835938,396.868072509766,470.996410061301,415.950204081225,539.06694504943,0,486.899734631064
0,5548,30,2023-05-25,Humans,Woman,475.936096191406,389.5322265625,469.295168436966,411.562718449569,534.747146881728,0,482.344997787275
0,5549,30,2023-05-25,Humans,Woman,473.486938476563,383.002563476563,467.581447817646,407.167907305401,530.419921035211,0,477.779930688998
0,5550,30,2023-05-25,Humans,Woman,469.871948242188,372.348846435547,465.854738642636,402.764256421154,526.083959573698,0,473.203050375535
0,5551,30,2023-05-25,Humans,Woman,467.723388671875,361.906188964844,464.114710692877,398.350291785652,521.738125622997,0,468.613019536939
0,5552,30,2023-05-25,Humans,Woman,465.771850585938,354.170928955078,462.361194003387,393.924671710552,517.381506948545,0,464.008711300505
0,5553,30,2023-05-25,Humans,Woman,463.858215332031,345.885925292969,460.594157434608,389.486267697947,513.013458346986,0,459.389262588132
0,5554,30,2023-05-25,Humans,Woman,460.741271972656,338.247161865234,458.813687232419,385.034220356406,508.633625047151,0,454.754106468627
0,5555,30,2023-05-25,Humans,Woman,458.232879638672,334.850982666016,457.019967370652,380.567957298455,504.241939733749,0,450.102974341423
0,5556,30,2023-05-25,Humans,Woman,456.179412841797,328.404235839844,455.213263721595,376.087167508074,499.838591568745,0,445.435865193833
0,5557,30,2023-05-25,Humans,Woman,453.331298828125,322.516540527344,453.393913674646,371.591734627034,495.423970979769,0,440.752985407054
0,5558,30,2023-05-25,Humans,Woman,453.074523925781,320.946105957031,451.562321366814,367.081636191571,490.998596116887,0,436.054665392146
0,5559,30,2023-05-25,Humans,Woman,453.030517578125,320.1201171875,449.718957548966,362.556821216994,486.563029619242,0,431.341262859145
0,5560,30,2023-05-25,Humans,Woman,452.471282958984,317.154479980469,447.864361952915,358.017084908641,482.117797558133,0,426.613066719281
0,5561,30,2023-05-25,Humans,Woman,450.62255859375,313.855712890625,445.999144119955,353.461963731537,477.663323558009,0,421.870217689658
0,5562,30,2023-05-25,Humans,Woman,449.240875244141,310.233612060547,444.123978292839,348.890669764985,473.199887265767,0,417.112657643252
0,5563,30,2023-05-25,Humans,Woman,447.501831054688,306.885040283203,442.239590147904,344.302071692824,468.72760958761,0,412.340111600355
0,5564,30,2023-05-25,Humans,Woman,445.130493164063,301.300842285156,440.346735178955,339.694720157006,464.246461905319,0,407.552099768658
0,5565,30,2023-05-25,Humans,Woman,441.413513183594,290.728729248047,438.44616901736,335.066914883024,459.756296576646,0,402.747977043093
0,5566,30,2023-05-25,Humans,Woman,436.422760009766,280.738067626953,436.538611185868,330.416807730824,455.256894754245,0,397.926995559706
0,5567,30,2023-05-25,Humans,Woman,433.571197509766,273.934783935547,434.624706223413,325.742527408612,450.748023972478,0,393.088380925078
0,5568,30,2023-05-25,Humans,Woman,430.239929199219,269.874908447266,432.704987958078,321.042310980254,446.229499350294,0,388.231413675711
0,5569,30,2023-05-25,Humans,Woman,429.085388183594,263.823059082031,430.779852712384,316.314627717004,441.701243046214,0,383.355508178672
0,5570,30,2023-05-25,Humans,Woman,430.084808349609,259.095581054688,428.849544968498,311.558283412097,437.163337085418,0,378.460282094919
0,5571,30,2023-05-25,Humans,Woman,429.71875,256.118621826172,426.914156166813,306.772495711126,432.616064532048,0,373.545609896554
0,5572,30,2023-05-25,Humans,Woman,429.06005859375,254.512588500977,424.973634147796,301.956933073342,428.059933249345,0,368.611653739129
0,5573,30,2023-05-25,Humans,Woman,429.057312011719,255.313140869141,423.027798303597,297.111720005621,423.49568120064,0,363.658871234959
0,5574,30,2023-05-25,Humans,Woman,428.250213623047,253.090957641602,421.076355674525,292.237418109867,418.924266588764,0,358.68800494341
0,5575,30,2023-05-25,Humans,Woman,425.261596679688,248.346923828125,419.118914064156,287.334998157859,414.346849933965,0,353.700062975884
0,5576,30,2023-05-25,Humans,Woman,423.577819824219,243.518585205078,417.154989091054,282.405821798805,409.764777310578,0,348.696302793887
0,5577,30,2023-05-25,Humans,Woman,420.726501464844,238.209838867188,415.184004145405,277.451638298376,405.179566725552,0,343.6782211895
0,5578,30,2023-05-25,Humans,Woman,416.541015625,227.436386108398,413.20528369972,272.474592634441,400.592895021352,0,338.647547438404
0,5579,30,2023-05-25,Humans,Woman,413.114837646484,217.696411132812,411.218041189997,267.477243767013,396.006584890661,0,333.606239024775
0,5580,30,2023-05-25,Humans,Woman,411.291351318359,210.111923217773,409.221364109428,262.462587482893,391.422590168013,0,328.55647706277
0,5581,30,2023-05-25,Humans,Woman,409.194305419922,203.724884033203,407.214200770708,257.434068035692,386.842973395197,0,323.500652535996
0,5582,30,2023-05-25,Humans,Woman,406.461273193359,197.551376342773,405.195353135521,252.395559651649,382.269868717908,0,318.441332812955
0,5583,30,2023-05-25,Humans,Woman,403.921661376953,192.960098266602,403.16347756409,247.351308594525,377.705427797759,0,313.381203996917
0,5584,30,2023-05-25,Humans,Woman,401.179351806641,186.783172607422,401.117094081597,242.305834234164,373.151750516948,0,308.322989948535
0,5585,30,2023-05-25,Humans,Woman,398.944458007813,183.301498413086,399.054603735806,237.263790909423,368.610803610004,0,303.269350792047
0,5586,30,2023-05-25,Humans,Woman,398.477172851563,182.385711669922,396.974312500968,232.229797745246,364.084332490194,0,298.222766867644
0,5587,30,2023-05-25,Humans,Woman,397.979705810547,180.604705810547,394.874460886515,227.208245411938,359.573772841608,0,293.18541572096
0,5588,30,2023-05-25,Humans,Woman,398.267913818359,179.957015991211,392.753258213325,222.203093467832,355.080170449331,0,288.159052568351
0,5589,30,2023-05-25,Humans,Woman,397.075164794922,179.472930908203,390.608918466304,217.217683212707,350.604121194183,0,283.144910503299
0,5590,30,2023-05-25,Humans,Woman,395.457580566406,176.913803100586,388.439693194248,212.254594670313,346.145742213206,0,278.14363702788
0,5591,30,2023-05-25,Humans,Woman,394.006713867188,173.908996582031,386.243897743313,207.315569127045,341.704680186481,0,273.155277639598
0,5592,30,2023-05-25,Humans,Woman,391.033081054688,169.508834838867,384.019928836383,202.401508799499,337.280157519666,0,268.179310488102
0,5593,30,2023-05-25,Humans,Woman,387.474884033203,162.495559692383,381.766272790825,197.51255305663,332.871051165853,0,263.214728034315
0,5594,30,2023-05-25,Humans,Woman,383.225616455078,155.631072998047,379.481505277388,192.648216456142,328.475992996281,0,258.260153119918
0,5595,30,2023-05-25,Humans,Woman,378.699829101563,147.723007202148,377.164285798759,187.807564582259,324.093478860815,0,253.313972904714
0,5596,30,2023-05-25,Humans,Woman,375.212432861328,142.174301147461,374.813352013949,182.989404016123,319.721976839716,0,248.374476903166
0,5597,30,2023-05-25,Humans,Woman,373.752685546875,137.560333251953,372.427519677997,178.192463924727,315.360027927703,0,243.439987832433
0,5598,30,2023-05-25,Humans,Woman,373.312805175781,133.448043823242,370.005692391807,173.415548134496,311.006333306553,0,238.508974986869
0,5599,30,2023-05-25,Humans,Woman,372.219207763672,130.660064697266,367.546882165972,168.657643908905,306.659824459404,0,233.580143370601
0,5600,30,2023-05-25,Humans,Woman,371.226409912109,129.011810302734,365.050238536386,163.917979384745,302.319713102837,0,228.652493793743
0,5601,30,2023-05-25,Humans,Woman,370.868408203125,128.318923950195,362.515081922323,159.196027830378,297.985519437732,0,223.725351949551
0,5602,30,2023-05-25,Humans,Woman,369.326354980469,127.624382019043,359.940936649326,154.491470388727,293.65708288972,0,218.798372751186
0,5603,30,2023-05-25,Humans,Woman,367.586730957031,126.703308105469,357.327559363161,149.804139137336,289.334563175597,0,213.871532013166
0,5604,30,2023-05-25,Humans,Woman,364.459991455078,124.319877624512,354.674958880094,145.13396149119,285.018437845842,0,208.945116048573
0,5605,30,2023-05-25,Humans,Woman,361.510986328125,119.846336364746,351.983404512857,140.480920114411,280.709498957124,0,204.019715119183
0,5606,30,2023-05-25,Humans,Woman,357.790771484375,113.860855102539,349.253421748858,135.845037557177,276.408850055114,0,199.096224212417
0,5607,30,2023-05-25,Humans,Woman,352.783996582031,105.63117980957,346.48577614661,131.22639234571,272.117904643851,0,194.17585401152
0,5608,30,2023-05-25,Humans,Woman,348.322235107422,96.5154495239258,343.681447138451,126.625168427905,267.838385611121,0,189.260152209414
0,5609,30,2023-05-25,Humans,Woman,342.486206054688,86.609260559082,340.841594324219,122.041726911894,263.572321070894,0,184.351028495594
0,5610,30,2023-05-25,Humans,Woman,339.822662353516,80.7170867919922,337.967520505946,117.476677706765,259.322030713361,0,179.450772399928
0,5611,30,2023-05-25,Humans,Woman,337.408050537109,78.6190032958984,335.060636484862,112.930936231867,255.09010199866,0,174.562059581774
0,5612,30,2023-05-25,Humans,Woman,334.279327392578,75.3467178344727,332.122432076322,108.40575865979,250.879359160477,0,169.6879474276
0,5613,30,2023-05-25,Humans,Woman,332.467437744141,71.4988708496094,329.154455205542,103.902748580542,246.692826264825,0,164.831859230134
0,5614,30,2023-05-25,Humans,Woman,331.035949707031,69.0229797363281,326.158298816129,99.4238279202475,242.533684518124,0,159.997555393683
0,5615,30,2023-05-25,Humans,Woman,329.465911865234,68.0256729125977,323.135594722195,94.9711652788934,238.405224598025,0,155.189090929469
0,5616,30,2023-05-25,Humans,Woman,327.093811035156,67.1485900878906,320.088012191203,90.5470621754823,234.310796480521,0,150.410762150888
0,5617,30,2023-05-25,Humans,Woman,325.189849853516,65.6388244628906,317.017258176341,86.1538065597968,230.253760887024,0,145.667049533756
0,5618,30,2023-05-25,Humans,Woman,320.701904296875,65.6151580810547,313.925076766713,81.7935064680748,226.237447202678,0,140.962565688297
0,5619,30,2023-05-25,Humans,Woman,316.897552490234,62.5192985534668,310.813245458346,77.4679268146159,222.265123637489,0,136.302021048831
0,5620,30,2023-05-25,Humans,Woman,314.361480712891,61.2605514526367,307.683565314599,73.1783668782541,218.339985005021,0,131.690223004376
0,5621,30,2023-05-25,Humans,Woman,311.810974121094,58.5295562744141,304.537843993861,68.9256119364836,214.46515972878,0,127.132119260515
0,5622,30,2023-05-25,Humans,Woman,307.093597412109,55.4871635437012,301.377872423097,64.7099630527106,210.643729869094,0,122.632881400361
0,5623,30,2023-05-25,Humans,Woman,302.304046630859,49.3068466186524,298.205395720022,60.5313272390677,206.878753318222,0,118.198014577698
0,5624,30,2023-05-25,Humans,Woman,296.842224121094,41.7576713562012,295.022080145752,56.3893488549252,203.173279878531,0,113.833480660763
0,5625,30,2023-05-25,Humans,Woman,292.070068359375,35.6908187866211,291.829479846193,52.2835600403574,199.530356593612,0,109.545824340814
0,5626,30,2023-05-25,Humans,Woman,288.026947021484,31.7303371429443,288.629008389173,48.213525318659,195.953021486911,0,105.342294514758
0,5627,30,2023-05-25,Humans,Woman,286.198852539063,27.7248630523682,285.4219204727,44.178960322772,192.444289102421,0,101.230958420276
0,5628,30,2023-05-25,Humans,Woman,285.4326171875,25.0809230804443,282.209307469924,40.179810676904,189.007133034974,0,97.2208092357266
0,5629,30,2023-05-25,Humans,Woman,284.001068115234,23.0560989379883,278.992106600747,36.2162814958217,185.64446945092,0,93.3218678663919
0,5630,30,2023-05-25,Humans,Woman,283.04345703125,21.9310131072998,275.771119507903,32.2888101453122,182.359143678351,0,89.5452784480786
0,5631,30,2023-05-25,Humans,Woman,281.050109863281,22.3489074707031,272.547034614967,28.3979806707568,179.153922375365,0,85.9033986059369
0,5632,30,2023-05-25,Humans,Woman,277.470184326172,22.4951610565186,269.320448458213,24.5443915101122,176.031495214694,0,82.409888048268
0,5633,30,2023-05-25,Humans,Woman,274.618041992188,21.359317779541,266.091882134973,20.7284984464598,172.994489150988,0,79.0797964386628
0,5634,30,2023-05-25,Humans,Woman,271.075866699219,19.7975254058838,262.861790803391,16.9504554501049,170.045496740161,0,75.9296439174761
0,5635,30,2023-05-25,Humans,Woman,265.540679931641,15.990478515625,259.630566268575,13.209972466716,167.187118559764,0,72.9774771516347
0,5636,30,2023-05-25,Humans,Woman,261.457061767578,11.4981307983398,256.398533337553,9.50620809098734,164.422016897472,0,70.2428696580733
0,5637,30,2023-05-25,Humans,Woman,255.272933959961,2.9787700176239,253.165941664272,5.83770951919743,161.752975932991,0,67.7468205147189
0,5638,30,2023-05-25,Humans,Woman,254.988494873047,-6.03104019165039,249.932956025818,2.20240224910211,159.182963561374,0,65.5114955439465
0,5639,30,2023-05-25,Humans,Woman,250.07585144043,-14.7044038772583,246.699647978212,-1.40237917659876,156.715191012142,0,63.5597552875689
0,5640,30,2023-05-25,Humans,Woman,245.490158081055,-22.1118679046631,243.465990246832,-4.9798382495989,154.353168185526,0,61.9144316562598
0,5641,30,2023-05-25,Humans,Woman,241.385314941406,-26.925329208374,240.231853868707,-8.53365661006199,152.100753669808,0,60.5973519783201
0,5642,30,2023-05-25,Humans,Woman,235.975646972656,-31.4056949615479,236.997010744239,-12.0679328803108,149.962201045472,0,59.6281648619274
0,5643,30,2023-05-25,Humans,Woman,236.916030883789,-33.5414619445801,233.761145620305,-15.5871225631667,147.942204133198,0,59.0230860004473
0,5644,30,2023-05-25,Humans,Woman,236.535858154297,-33.350284576416,230.52387942566,-19.0959851833989,146.045943132941,0,58.7937381212936
0,5645,30,2023-05-25,Humans,Woman,235.196273803711,-33.0217628479004,227.284803063457,-22.5995484387121,144.279133198397,0,58.9462855210642
0,5646,30,2023-05-25,Humans,Woman,232.042831420898,-32.2310104370117,224.043516969526,-26.1030951572301,142.648073881459,0,59.4810343918001
0,5647,30,2023-05-25,Humans,Woman,229.649795532227,-33.8630561828613,220.799670385313,-29.6121691934966,141.159694057095,0,60.3925838114216
0,5648,30,2023-05-25,Humans,Woman,225.097549438477,-32.603385925293,217.55299578358,-33.1325824925846,139.821581549849,0,61.6704902717343
0,5649,30,2023-05-25,Humans,Woman,217.124847412109,-32.7983322143555,214.303335761637,-36.6703908787246,138.641977588103,0,63.3002903566697
0,5650,30,2023-05-25,Humans,Woman,215.740051269531,-35.0769271850586,211.050662163763,-40.2318273548857,137.629722256156,0,65.2646826469007
0,5651,30,2023-05-25,Humans,Woman,209.271881103516,-36.2933235168457,207.795090654442,-43.8232235051632,136.794160857149,0,67.5447097287012
0,5652,30,2023-05-25,Humans,Woman,206.591125488281,-39.0165863037109,204.536894316226,-47.4509395879543,136.145023323905,0,70.1208184560972
0,5653,30,2023-05-25,Humans,Woman,203.9912109375,-42.5393905639648,201.276517174114,-51.1212939730925,135.692274068599,0,72.9737059444502
0,5654,30,2023-05-25,Humans,Woman,198.118499755859,-49.6749649047852,198.014587507287,-54.8404760315578,135.44592380193,0,76.0849059765402
0,5655,30,2023-05-25,Humans,Woman,194.486907958984,-57.2765884399414,194.751929725371,-58.6144372847915,135.415799221004,0,79.4371223345164
0,5656,30,2023-05-25,Humans,Woman,189.214950561523,-61.3621673583984,191.489573647619,-62.4487712333536,135.611278414811,0,83.0143565954651
0,5657,30,2023-05-25,Humans,Woman,186.167037963867,-69.7212982177734,188.228762102361,-66.3486127525059,136.041020683668,0,86.8019082528037
0,5658,30,2023-05-25,Humans,Woman,185.754669189453,-75.9286422729492,184.970959620363,-70.3185819295595,136.712724298897,0,90.7863166610865
0,5659,30,2023-05-25,Humans,Woman,185.545288085938,-79.8161239624024,181.717865274992,-74.3627494577735,137.632914021322,0,94.9552574313529
0,5660,30,2023-05-25,Humans,Woman,184.012405395508,-81.5524673461914,178.47142898804,-78.4845950741881,138.806747127583,0,99.2973908911869
0,5661,30,2023-05-25,Humans,Woman,183.839553833008,-82.1460266113281,175.23386577806,-82.6869536232714,140.237835977021,0,103.802177092478
0,5662,30,2023-05-25,Humans,Woman,182.542465209961,-82.5979080200195,172.007661379373,-86.971949031257,141.928088214929,0,108.45967312052
0,5663,30,2023-05-25,Humans,Woman,178.546005249023,-83.2959976196289,168.795563345595,-91.3409214606101,143.877570202086,0,113.26032948478
0,5664,30,2023-05-25,Humans,Woman,174.730117797852,-85.8470458984375,165.600551605539,-95.7943559385809,146.084401931757,0,118.194802017449
0,5665,30,2023-05-25,Humans,Woman,169.320129394531,-87.9587860107422,162.42578468224,-100.331821685718,148.544693611897,0,123.25379348992
0,5666,30,2023-05-25,Humans,Woman,130.634506225586,-108.327285766602,159.274528287325,-104.951941197036,151.252546625094,0,128.427944155093
0,5667,30,2023-05-25,Humans,Woman,121.317413330078,-107.619911193848,156.150080824939,-109.652406263695,154.200140472419,0,133.707783680897
0,5668,30,2023-05-25,Humans,Woman,114.851196289063,-113.62565612793,153.055713645018,-114.430025105708,157.377893193299,0,139.083721401246
0,5669,30,2023-05-25,Humans,Woman,155.968780517578,-104.22868347168,149.994648467554,-119.280775987537,160.774668285082,0,144.546041209168
0,5670,30,2023-05-25,Humans,Woman,153.331756591797,-117.253158569336,146.970084522314,-124.199847201657,164.377995223313,0,150.084874132473
0,5671,30,2023-05-25,Humans,Woman,152.444442749023,-121.719520568848,143.985261613874,-129.181646143974,168.174263728739,0,155.690132603314
0,5672,30,2023-05-25,Humans,Woman,149.705841064453,-126.910530090332,141.043529187764,-134.219796632736,172.148887939533,0,161.351432589343
0,5673,30,2023-05-25,Humans,Woman,150.80632019043,-138.682312011719,138.148403551636,-139.307161360505,176.286467379606,0,167.058045142472
0,5674,30,2023-05-25,Humans,Woman,152.140411376953,-144.309326171875,135.303608570178,-144.435911905297,180.570967618451,0,172.7989012215
0,5675,30,2023-05-25,Humans,Woman,149.829833984375,-145.470275878906,132.513095805118,-149.597653739444,184.985931114053,0,178.562658629847
0,5676,30,2023-05-25,Humans,Woman,147.293701171875,-147.468490600586,129.781039029558,-154.783601441778,189.514717093342,0,184.337828411839
0,5677,30,2023-05-25,Humans,Woman,144.314849853516,-147.323516845703,127.111797517472,-159.984794502673,194.140764515238,0,190.112953703589
0,5678,30,2023-05-25,Humans,Woman,96.4888153076172,-185.516876220703,124.509844419672,-165.192343995453,198.847872250682,0,195.876833384131
0,5679,30,2023-05-25,Humans,Woman,91.1414413452149,-185.022155761719,121.979658631878,-170.397705833157,203.620495919259,0,201.61878727547
0,5680,30,2023-05-25,Humans,Woman,87.7815551757813,-187.891098022461,119.525594341972,-175.592959157714,208.444045221353,0,207.328938048768
0,5681,30,2023-05-25,Humans,Woman,83.1648941040039,-188.341064453125,117.15175820191,-180.771038701821,213.305135291952,0,212.998451366401
0,5682,30,2023-05-25,Humans,Woman,82.9856033325195,-191.484634399414,114.861911686755,-185.925883949192,218.19175455281,0,218.619692759252
