breach,type_of_interaction,gaze,talk,distance,pedestrian_gender,actor_gender,transportation,pedestrian_group_size,location,date,coder_id,enter,exit,outcome,group_lead_pedestrian
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,1,RIMAC,2018-08-21,4,0:02:00,0:02:02,Within Bounds No Divergence,FALSE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,1,RIMAC,2018-08-21,4,0:02:01,0:02:03,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,10 ft,Other/Uncertain,M,Other,,RIMAC,2018-08-21,4,"","","",FALSE
0,Sign,TRUE,FALSE,10 ft,Woman,M,Walking,1,RIMAC,2018-08-21,4,0:00:19,0:00:22,Diverge,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,2,RIMAC,2018-08-21,4,0:00:22,0:00:25,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,2,RIMAC,2018-08-21,4,0:00:22,0:00:25,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,1,RIMAC,2018-08-21,4,0:00:46,0:00:50,Diverge,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,2,RIMAC,2018-08-21,4,0:01:01,0:01:03,Diverge,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,2,RIMAC,2018-08-21,4,0:01:01,0:01:03,Diverge,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,4,RIMAC,2018-08-21,4,0:01:01,0:01:03,Diverge,FALSE
0,Sign,TRUE,FALSE,10 ft,Woman,M,Walking,4,RIMAC,2018-08-21,4,0:01:05,0:01:07,Diverge,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,4,RIMAC,2018-08-21,4,0:01:05,0:01:07,Diverge,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,4,RIMAC,2018-08-21,4,0:01:05,0:01:07,Diverge,FALSE
0,Sign,TRUE,FALSE,10 ft,Woman,M,Walking,3,RIMAC,2018-08-21,4,0:01:05,0:01:07,Diverge,FALSE
0,Sign,TRUE,FALSE,10 ft,Woman,M,Walking,3,RIMAC,2018-08-21,4,0:01:05,0:01:07,Diverge,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,3,RIMAC,2018-08-21,4,0:01:05,0:01:07,Diverge,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,2,RIMAC,2018-08-21,4,0:01:05,0:01:07,Diverge,FALSE
0,Sign,TRUE,FALSE,10 ft,Woman,M,Walking,2,RIMAC,2018-08-21,4,0:01:08,0:01:10,Diverge,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,2,RIMAC,2018-08-21,4,0:01:08,0:01:10,Diverge,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,2,RIMAC,2018-08-21,4,0:01:08,0:01:10,Diverge,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,1,RIMAC,2018-08-21,4,"","",Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,3,RIMAC,2018-08-21,4,0:01:25,0:01:28,Diverge,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,3,RIMAC,2018-08-21,4,0:01:27,0:01:29,Diverge,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,3,RIMAC,2018-08-21,4,0:01:27,0:01:29,Diverge,FALSE
1,Sign,TRUE,FALSE,10 ft,Man,M,Bike,1,RIMAC,2018-08-21,4,"","",Break,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,M,Walking,1,RIMAC,2018-08-21,4,"","",Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,M,Bike,1,RIMAC,2018-08-21,4,"","",Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,M,Walking,2,RIMAC,2018-08-21,4,0:01:38,0:01:45,Diverge,TRUE
1,Sign,TRUE,FALSE,10 ft,Man,M,Walking,2,RIMAC,2018-08-21,4,"","",Break,FALSE
1,Sign,TRUE,FALSE,10 ft,Man,M,Walking,1,RIMAC,2018-08-21,4,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,M,Walking,1,RIMAC,2018-08-21,4,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,M,Walking,2,RIMAC,2018-08-21,4,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,M,Walking,2,RIMAC,2018-08-21,4,"","",Break,FALSE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,2,RIMAC,2018-08-21,4,"","",Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,2,RIMAC,2018-08-21,4,"","",Within Bounds No Divergence,FALSE
0,Sign,FALSE,FALSE,5 ft,Man,W,Bike,1,RIMAC,2018-08-21,4,"","",Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,1,RIMAC,2018-08-21,4,"","",Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Other/Uncertain,W,Other,,RIMAC,2018-08-21,4,"","","",FALSE
0,Sign,FALSE,FALSE,10 ft,Other/Uncertain,W,Walking,1,RIMAC,2018-08-21,4,"","",Within Bounds No Divergence,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,W,Walking,1,RIMAC,2018-08-21,4,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,W,Walking,1,RIMAC,2018-08-21,4,"","",Break,TRUE
0,Sign,FALSE,FALSE,10 ft,Man,W,Bike,1,RIMAC,2018-08-21,4,"","",Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,10 ft,Woman,W,Bike,1,RIMAC,2018-08-21,4,"","",Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,1,RIMAC,2018-08-21,4,"","",Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,M,Walking,1,RIMAC,2018-08-21,4,"","",Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,1,RIMAC,2018-08-21,4,"","",Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Other/Uncertain,M,Other,,RIMAC,2018-08-21,4,"","","",FALSE
0,Sign,FALSE,FALSE,5 ft,Woman,M,Walking,2,RIMAC,2018-08-21,4,"","",Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,2,RIMAC,2018-08-21,4,"","",Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,1,RIMAC,2018-08-21,4,"","",Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,1,RIMAC,2018-08-21,4,"","",Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,1,RIMAC,2018-08-21,4,0:01:03,0:01:09,Diverge,TRUE
1,Sign,TRUE,FALSE,10 ft,Man,M,Skateboard,1,RIMAC,2018-08-21,4,"","",Break,TRUE
1,Sign,TRUE,FALSE,10 ft,Man,M,Walking,2,RIMAC,2018-08-21,4,"","",Break,TRUE
1,Sign,TRUE,FALSE,10 ft,Man,M,Walking,2,RIMAC,2018-08-21,4,"","",Break,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,1,RIMAC,2018-08-21,4,"","",Within Bounds No Divergence,TRUE
1,Sign,TRUE,FALSE,10 ft,Woman,M,Walking,1,RIMAC,2018-08-21,4,"","",Break,TRUE
1,Sign,TRUE,FALSE,10 ft,Man,M,Walking,1,RIMAC,2018-08-21,4,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,M,Walking,1,RIMAC,2018-08-21,4,"","",Break,TRUE
0,Sign,FALSE,FALSE,10 ft,Man,M,Bike,2,RIMAC,2018-08-21,4,"","",Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,10 ft,Woman,M,Bike,2,RIMAC,2018-08-21,4,"","",Within Bounds No Divergence,FALSE
1,Sign,FALSE,FALSE,10 ft,Man,M,Walking,2,RIMAC,2018-08-21,4,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,M,Walking,2,RIMAC,2018-08-21,4,"","",Break,FALSE
1,Sign,FALSE,FALSE,10 ft,Man,M,Bike,1,RIMAC,2018-08-21,4,"","",Break,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,2,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,2,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Man,W,Bike,1,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,W,Other,1,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,1,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,1,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,1,RIMAC,2018-08-28,4,0:01:50,0:01:59,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,W,Other,1,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Woman,W,Walking,1,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,1,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Woman,W,Walking,1,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,1,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,W,Skateboard,1,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,W,Walking,1,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,W,Walking,1,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,W,Walking,1,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
1,Sign,TRUE,FALSE,10 ft,Man,W,Other,1,RIMAC,2018-08-28,4,"","",Break,TRUE
1,Sign,TRUE,FALSE,10 ft,Man,W,Walking,2,RIMAC,2018-08-28,4,"","",Break,TRUE
1,Sign,TRUE,FALSE,10 ft,Man,W,Walking,2,RIMAC,2018-08-28,4,"","",Break,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,W,Bike,1,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
1,Sign,TRUE,FALSE,10 ft,Woman,W,Walking,1,RIMAC,2018-08-28,4,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,W,Walking,1,RIMAC,2018-08-28,4,"","",Break,TRUE
0,Sign,FALSE,FALSE,10 ft,Man,W,Walking,2,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,10 ft,Man,W,Walking,2,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,FALSE
0,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,1,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,W,Walking,1,RIMAC,2018-08-28,4,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,1,RIMAC,2018-08-28,4,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,1,RIMAC,2018-08-28,4,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,1,RIMAC,2018-08-28,4,"","",Break,TRUE
0,Sign,TRUE,FALSE,5 ft,Other/Uncertain,W,Other,,RIMAC,2018-08-28,4,"","","",FALSE
0,Sign,TRUE,FALSE,5 ft,Other/Uncertain,W,Other,,RIMAC,2018-08-28,4,"","","",FALSE
0,Sign,FALSE,FALSE,5 ft,Other/Uncertain,W,Other,,RIMAC,2018-08-28,4,"","","",FALSE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,2,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,2,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,10 ft,Woman,W,Bike,1,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,W,Walking,1,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Other/Uncertain,W,Walking,1,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,10 ft,Other/Uncertain,W,Other,,RIMAC,2018-08-28,4,"","","",FALSE
0,Sign,FALSE,FALSE,10 ft,Man,W,Other,1,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,1,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,1,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,1,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,W,Bike,1,RIMAC,2018-08-28,4,"","",Break,TRUE
0,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,1,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,10 ft,Man,W,Walking,1,RIMAC,2018-08-28,4,0:02:05,0:02:10,Diverge,TRUE
0,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,3,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,3,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,FALSE
0,Sign,FALSE,FALSE,10 ft,Man,W,Walking,3,RIMAC,2018-08-28,4,"","",Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,1,RIMAC,2018-09-05,4,"","",Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,4,RIMAC,2018-09-05,4,"","",Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,4,RIMAC,2018-09-05,4,"","",Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,4,RIMAC,2018-09-05,4,"","",Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,4,RIMAC,2018-09-05,4,"","",Within Bounds No Divergence,FALSE
0,Sign,FALSE,FALSE,5 ft,Man,W,Bike,1,RIMAC,2018-09-05,4,"","",Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,RIMAC,2018-09-05,4,0:01:17,0:01:22,Diverge,TRUE
0,Sign,FALSE,FALSE,10 ft,Man,W,Walking,1,RIMAC,2018-09-05,4,"","",Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,2,RIMAC,2018-09-05,4,"","",Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,2,RIMAC,2018-09-05,4,"","",Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,1,RIMAC,2018-09-05,4,"","",Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,M,Walking,1,RIMAC,2018-09-05,4,0:01:49,0:01:54,Diverge,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,1,RIMAC,2018-09-05,4,0:01:52,0:01:57,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,1,RIMAC,2018-09-05,4,0:00:33,0:00:40,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Woman,M,Walking,1,RIMAC,2018-09-05,4,"","",Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Woman,M,Walking,1,RIMAC,2018-09-05,4,0:01:01,0:01:07,Diverge,TRUE
1,Sign,FALSE,FALSE,5 ft,Man,M,Walking,1,RIMAC,2018-09-05,4,"","",Break,TRUE
0,Sign,FALSE,FALSE,5 ft,Woman,M,Walking,1,RIMAC,2018-09-05,4,0:01:20,0:01:26,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,1,RIMAC,2018-09-05,4,0:01:25,0:01:32,Diverge,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,M,Skateboard,1,RIMAC,2018-09-05,4,0:00:18,0:00:21,Diverge,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,1,RIMAC,2018-09-05,4,0:00:30,0:00:37,Diverge,TRUE
1,Sign,TRUE,FALSE,10 ft,Man,M,Other,1,RIMAC,2018-09-05,4,"","",Break,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,1,RIMAC,2018-09-05,4,0:01:41,0:01:45,Diverge,TRUE
1,Sign,TRUE,FALSE,10 ft,Man,M,Walking,1,RIMAC,2018-09-05,4,"","",Break,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,M,Walking,1,RIMAC,2018-09-05,4,0:00:44,0:00:51,Diverge,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,M,Walking,1,RIMAC,2018-09-05,4,0:00:51,0:00:59,Diverge,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,M,Walking,1,RIMAC,2018-09-05,4,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,M,Walking,1,RIMAC,2018-09-05,4,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,M,Walking,1,RIMAC,2018-09-05,4,"","",Break,TRUE
0,Sign,FALSE,FALSE,10 ft,Man,M,Walking,1,RIMAC,2018-09-05,4,"","",Within Bounds No Divergence,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,M,Walking,1,RIMAC,2018-09-05,4,"","",Break,TRUE
0,Sign,FALSE,FALSE,10 ft,Man,M,Walking,1,RIMAC,2018-09-05,4,0:01:50,0:01:54,Diverge,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,M,Walking,1,RIMAC,2018-09-05,4,"","",Break,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,2,RIMAC,2018-09-05,4,0:00:30,0:00:34,Diverge,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,2,RIMAC,2018-09-05,4,0:00:30,0:00:34,Diverge,FALSE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,2,RIMAC,2018-09-05,4,0:00:31,0:00:37,Diverge,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,2,RIMAC,2018-09-05,4,0:00:31,0:00:37,Diverge,FALSE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,1,RIMAC,2018-09-05,4,0:00:39,0:00:45,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Woman,W,Walking,4,RIMAC,2018-09-05,4,"","",Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,4,RIMAC,2018-09-05,4,"","",Within Bounds No Divergence,FALSE
0,Sign,FALSE,FALSE,5 ft,Woman,W,Walking,4,RIMAC,2018-09-05,4,"","",Within Bounds No Divergence,FALSE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,4,RIMAC,2018-09-05,4,"","",Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,RIMAC,2018-09-05,4,"","",Within Bounds No Divergence,TRUE
1,Sign,TRUE,FALSE,10 ft,Man,W,Bike,1,RIMAC,2018-09-05,4,"","",Break,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,W,Walking,1,RIMAC,2018-09-05,4,"","",Within Bounds No Divergence,TRUE
1,Sign,TRUE,FALSE,10 ft,Woman,W,Walking,1,RIMAC,2018-09-05,4,"","",Break,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,W,Walking,1,RIMAC,2018-09-05,4,0:01:47,0:01:53,Diverge,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,3,RIMAC,2018-09-05,4,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,3,RIMAC,2018-09-05,4,"","",Break,FALSE
1,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,3,RIMAC,2018-09-05,4,"","",Break,FALSE
0,Sign,FALSE,FALSE,10 ft,Man,W,Walking,1,RIMAC,2018-09-05,4,0:00:39,0:00:45,Diverge,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,W,Walking,1,RIMAC,2018-09-05,4,"","",Break,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,M,Walking,1,RIMAC,2018-09-05,4,0:00:01,0:00:06,Diverge,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,1,RIMAC,2018-09-05,4,0:00:08,0:00:14,Diverge,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,1,RIMAC,2018-09-05,4,0:00:24,0:00:30,Diverge,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,M,Walking,2,RIMAC,2018-09-05,4,0:02:00,0:02:05,Diverge,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,2,RIMAC,2018-09-05,4,0:02:00,0:02:05,Diverge,FALSE
0,Sign,TRUE,FALSE,5 ft,Man,M,Bike,1,RIMAC,2018-09-05,4,0:00:09,0:00:12,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,1,RIMAC,2018-09-05,4,"","",Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,1,RIMAC,2018-09-05,4,"","",Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,1,RIMAC,2018-09-05,4,"","",Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,M,Bike,1,RIMAC,2018-09-05,4,"","",Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,1,RIMAC,2018-09-05,4,"","",Within Bounds No Divergence,TRUE
1,Sign,TRUE,FALSE,10 ft,Woman,M,Walking,1,RIMAC,2018-09-05,4,"","",Break,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,1,RIMAC,2018-09-05,4,0:00:51,0:00:58,Diverge,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,M,Walking,1,RIMAC,2018-09-05,4,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,M,Walking,1,RIMAC,2018-09-05,4,"","",Break,TRUE
0,Sign,FALSE,FALSE,10 ft,Woman,M,Walking,2,RIMAC,2018-09-05,4,0:00:42,0:00:50,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,10 ft,Woman,M,Walking,2,RIMAC,2018-09-05,4,0:00:42,0:00:50,Within Bounds No Divergence,FALSE
1,Sign,FALSE,FALSE,10 ft,Man,M,Walking,2,RIMAC,2018-09-05,4,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,M,Walking,2,RIMAC,2018-09-05,4,"","",Break,FALSE
0,Sign,FALSE,FALSE,10 ft,Woman,M,Walking,1,RIMAC,2018-09-05,4,"","",Within Bounds No Divergence,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-05,6,0:07:00,0:13:00,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-05,6,0:17:00,0:23:00,Diverge,FALSE
0,Mural,TRUE,FALSE,5 ft,Man,M,Walking,2,Peterson,2019-04-05,6,0:21:00,0:29:00,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,M,Walking,2,Peterson,2019-04-05,6,0:21:00,0:29:00,Diverge,FALSE
0,Mural,TRUE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-05,6,1:06:00,1:12:00,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,M,Skateboard,1,Peterson,2019-04-05,6,1:50:00,1:53:00,Diverge,TRUE
1,Mural,FALSE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-05,6,0:28:00,0:35:00,Break,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-05,6,0:49:00,0:55:00,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-05,6,0:51:00,0:55:00,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-05,6,1:03:00,1:13:00,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,M,Walking,2,Peterson,2019-04-05,6,1:07:00,1:15:00,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,M,Walking,2,Peterson,2019-04-05,6,1:07:00,1:15:00,Diverge,FALSE
1,Mural,TRUE,FALSE,5 ft,Man,W,Walking,2,Peterson,2019-04-05,6,0:00:00,0:06:00,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,2,Peterson,2019-04-05,6,0:00:00,0:06:00,Break,FALSE
0,Mural,TRUE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-05,6,1:18:00,1:28:00,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-05,6,1:33:00,1:45:00,Diverge,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,W,Other,1,Peterson,2019-04-05,6,0:09:00,0:14:00,Break,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-05,6,0:20:00,0:27:00,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,2,Peterson,2019-04-05,6,0:21:00,0:31:00,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,2,Peterson,2019-04-05,6,0:21:00,0:31:00,Diverge,FALSE
0,Mural,TRUE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-05,6,0:31:00,0:39:00,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-05,6,1:00:00,1:08:00,Diverge,TRUE
